2053;粒;11;"Kome, Komehen";リュウ、つぶ
2054;隆;11;Kozatohen;リュウ
2055;硫;12;"Ishi, Ishihen";リュウ
2056;侶;9;"Hito, Ninben, Hitoyane";リョ
2057;旅;10;"Hoo, Hoohen";リョ、たび
2058;虜;13;Toragashira;リョ
2059;慮;15;"Kokoro, Risshinben, Shitagokoro";リョ
2060;了;2;Haneboo;リョウ
2061;両;6;Ichi;リョウ
2062;良;7;Kon;リョウ、よ-い
2063;料;10;Tomasu;リョウ
2064;涼;11;"Mizu, Sanzui, Shitamizu";リョウ、すず-しい、すず-む
2065;猟;11;"Inu, Kemonohen";リョウ
2066;陵;11;Kozatohen;リョウ、みささぎ
2067;量;12;"Sato, Satohen";リョウ、はか-る
2068;僚;14;"Hito, Ninben, Hitoyane";リョウ
2069;領;14;Oogai;リョウ
2070;寮;15;Ukanmuri;リョウ
2071;療;17;Yamaidare;リョウ
2072;瞭;17;"Me, Mehen";リョウ
2073;糧;18;"Kome, Komehen";リョウ、[ロウ]、かて
2074;力;2;Chikara;リョク、リキ、ちから
2075;緑;14;"Ito, Itohen";リョク、[ロク]、みどり
2076;林;8;"Ki, Kihen";リン、はやし
2077;厘;9;Gandare;リン
2078;倫;10;"Hito, Ninben, Hitoyane";リン
2079;輪;15;"Kuruma, Kurumahen";リン、わ
2080;隣;16;Kozatohen;リン、とな-る、となり
2081;臨;18;Shin;リン、のぞ-む
2082;瑠;14;"Tama, Oo";ル
2083;涙;10;"Mizu, Sanzui, Shitamizu";ルイ、なみだ
2084;累;11;"Ito, Itohen";ルイ
2085;塁;12;"Tsuchi, Tsuchihen";ルイ
2086;類;18;Oogai;ルイ、たぐ-い
2087;令;5;"Hito, Ninben, Hitoyane";レイ
2088;礼;5;"Shimesu, Shimesuhen";レイ、ライ
2089;冷;7;Nisui;レイ、つめ-たい、ひ-える、ひ-や、ひ-やす、ひ-やかす、さ-める、さ-ます
2090;励;7;Chikara;レイ、はげ-む、はげ-ます
2091;戻;7;"To, Tokanmuri";レイ、もど-す、もど-る
2092;例;8;"Hito, Ninben, Hitoyane";レイ、たと-える
2093;鈴;13;"Kane, Kanehen";レイ、リン、すず
2094;零;13;"Ame, Amekanmuri";レイ
2095;霊;15;"Ame, Amekanmuri";レイ、リョウ、たま
2096;隷;16;Reizukuri;レイ
2097;齢;17;"Ha, Hahen";レイ
2098;麗;19;Shika;レイ、うるわ-しい
2099;暦;14;"Nichi, Nichihen";レキ、こよみ
2100;歴;14;Tomeru;レキ
2101;列;6;"Katana, Rittoo";レツ
2102;劣;6;Chikara;レツ、おと-る
2103;烈;10;"Hi, Hihen, Renga";レツ
2104;裂;12;"Koromo, Koromohen";レツ、さ-く、さ-ける
2105;恋;10;"Kokoro, Risshinben, Shitagokoro";レン、こ-う、こい、こい-しい
2106;連;10;Shinnyoo;レン、つら-なる、つら-ねる、つ-れる
2107;廉;13;Madare;レン
2108;練;14;"Ito, Itohen";レン、ね-る
2109;錬;16;"Kane, Kanehen";レン
2110;呂;7;"Kuchi, Kuchihen";ロ
2111;炉;8;"Hi, Hihen, Renga";ロ
2112;賂;13;"Kai, Kaihen";ロ
2113;路;13;"Ashi, Ashihen";ロ、じ
2114;露;21;"Ame, Amekanmuri";ロ、[ロウ]、つゆ
2115;老;6;Oikanmuri;ロウ、お-いる、ふ-ける
2116;労;7;Chikara;ロウ
2117;弄;7;"Komanuki, Nijuuashi";ロウ、もてあそ-ぶ
2118;郎;9;Oozato;ロウ
2119;朗;10;"Tsuki, Tsukihen";ロウ、ほが-らか
2120;浪;10;"Mizu, Sanzui, Shitamizu";ロウ
2121;廊;12;Madare;ロウ
2122;楼;13;"Ki, Kihen";ロウ
2123;漏;14;"Mizu, Sanzui, Shitamizu";ロウ、も-る、も-れる、も-らす
2124;籠;22;"Take, Takekanmuri";ロウ、かご、こ-もる
2125;六;4;Hachi;ロク、む、む-つ、むっ-つ、[むい]
2126;録;16;"Kane, Kanehen";ロク
2127;麓;19;Shika;ロク、ふもと
2128;論;15;"Gon, Gonben";ロン
2129;和;8;"Kuchi, Kuchihen";ワ、[オ]、やわ-らぐ、やわ-らげる、なご-む、なご-やか
2130;話;13;"Gon, Gonben";ワ、はな-す、はなし
2131;賄;13;"Kai, Kaihen";ワイ、まかな-う
2132;脇;10;"Niku, Nikuzuki";わき
2133;惑;12;"Kokoro, Risshinben, Shitagokoro";ワク、まど-う
2134;枠;8;"Ki, Kihen";わく
2135;湾;12;"Mizu, Sanzui, Shitamizu";ワン
2136;腕;12;"Niku, Nikuzuki";ワン、うで
